"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"americana",-115.992,58.379,"modern","americanaTrain",1449.1465753688,15.782333056132,393,48.4749335167033,1,1,1,1,0,1,0,0,0,1,0
"americana",-73.888,50.417,"modern","americanaTrain",1276.24568461598,14.3130000432332,1019,26.7284978221162,1,1,1,0,1,1,0,0,1,0,0
"americana",-94.183,57.383,"modern","americanaTrain",1540.77049211373,12.4728333155314,433,54.1339448395028,1,1,1,1,0,1,0,0,0,1,0
"americana",-133.033,69.433,"modern","americanaTrain",1446.83972841379,8.19090912739436,152,58.1472640888721,1,1,0,1,1,1,0,1,0,0,0
"americana",-121.333,63.417,"modern","americanaTrain",1589.64378492283,14.4143331050873,353,48.3076851028266,1,1,0,1,1,1,0,1,0,0,0
"americana",-107.951,63.067,"modern","americanaTrain",1588.51172244361,11.6305000384649,305,51.7395620768521,1,1,0,1,1,1,0,1,0,0,0
"americana",-128.383,61.867,"modern","americanaTrain",1172.11819467479,8.83216669162115,608,42.0359725404136,1,1,1,1,1,0,0,0,0,0,1
"americana",-137.95,67.45,"modern","americanaTrain",1655.26814446509,12.4765002727509,279,57.6281031313255,1,1,1,0,1,1,0,0,1,0,0
"americana",-80.1,51.267,"modern","americanaTrain",1296.650334458,14.1423913637797,686,43.274841391094,1,1,1,1,1,0,0,0,0,0,1
"americana",-73.033,51.067,"modern","americanaTrain",1271.45841892424,13.582833369573,957,29.7360175895203,1,1,0,1,1,1,0,1,0,0,0
"americana",-58.377,48.578,"modern","americanaTrain",873.183924837763,14.6577381292979,1407,18.1952223206023,1,1,0,1,1,1,0,1,0,0,0
"americana",-75.317,46.167,"modern","americanaTrain",1146.63773368355,16.5570000012716,1075,15.3146558024767,1,1,0,1,1,1,0,1,0,0,0
"americana",-118.083,52.883,"modern","americanaTrain",872.549789388456,13.3120001951853,459,42.3842159480615,1,1,1,1,0,1,0,0,0,1,0
"americana",-128.01,52.753,"modern","americanaTrain",566.284365606162,12.6361743609111,3454,43.5834960510696,1,1,1,0,1,1,0,0,1,0,0
"americana",-127.011,68.548,"modern","americanaTrain",1633.44777699911,12.1064999103546,183,58.1515521063045,1,1,1,1,1,0,0,0,0,0,1
"americana",-124.906,67.484,"modern","americanaTrain",1470.38711907038,9.95200002193451,241,46.2280112674967,1,1,1,1,0,1,0,0,0,1,0
"americana",-126.583,67.9,"modern","americanaTrain",1590.33369244905,11.8783331712087,219,52.4240295645778,1,1,1,1,0,1,0,0,0,1,0
"americana",-132.572,67.254,"modern","americanaTrain",1685.50553823758,14.0910001595815,242,44.857394513653,1,1,1,1,1,0,0,0,0,0,1
"americana",-118.343,53.37,"modern","americanaTrain",786.507826958886,11.1456665992737,576,42.8438887535764,1,1,1,0,1,1,0,0,1,0,0
"americana",-115.425,55.338,"modern","americanaTrain",1123.38224211402,14.7523335615794,521,61.7578240409565,1,1,1,1,1,0,0,0,0,0,1
"americana",-156.93,64.733,"modern","americanaTrain",1404.42109491408,13.9271663029989,337,51.9074178535964,1,1,1,0,1,1,0,0,1,0,0
"americana",-82.576,48.183,"modern","americanaTrain",1201.21259104795,15.2921667893728,724,29.2846267251848,1,0,1,1,1,1,1,0,0,0,0
"americana",-83.042,49.681,"modern","americanaTrain",1298.48902111247,15.2481668790181,861,23.4822705302829,1,1,1,1,0,1,0,0,0,1,0
